from_address,to_address,value,timestamp
bc1q000c38,bc1q000391,4.918705943434521,1609465017
bc1q0006ee,bc1q000a63,2.7577011540841925,1609466533
bc1q000607,bc1q00007d,0.18350921013743915,1609481918
bc1q000604,bc1q00025d,1.547187495226852,1609482598
bc1q0006ce,bc1q00067a,7.835077453640494,1609487356
bc1q00005a,bc1q001121,9.447204794995859,1609495639
bc1q000b53,bc1q0001ad,2.3122899414771867,1609496501
bc1q00130f,bc1q00069a,427.3147176872082,1609506479
bc1q000dff,bc1q0000d6,0.11392126719570798,1609512370
bc1q000774,bc1q000e77,5.100511299421969,1609516108
bc1q0009c7,bc1q00072e,9.410098383125671,1609521024
bc1q000db1,bc1q000314,17.903368355628793,1609521485
bc1q000611,bc1q0005af,0.34153853808412,1609523889
bc1q00017b,bc1q001227,1.2884487068087296,1609526696
bc1q000ee3,bc1q000ea6,13.965503928228538,1609538099
bc1q000f4c,bc1q000171,6.170546794940262,1609543811
bc1q0009b4,bc1q000bdd,4.646316475961455,1609558868
bc1q000469,bc1q000aaa,1.146029202041521,1609560480
bc1q000a31,bc1q000d1b,0.3685819700094303,1609561590
bc1q0008e1,bc1q00094a,15.045489046972481,1609570329
bc1q000d11,bc1q00126f,0.32918982747226805,1609573403
bc1q00071d,bc1q000c03,0.8750653643084559,1609577467
bc1q000d3a,bc1q00115e,0.44929509847970617,1609580176
bc1q0003db,bc1q00017f,162.24517066566344,1609583236
bc1q001203,bc1q0005d3,4.805400662271563,1609588257
bc1q000db2,bc1q000b40,38.17632004576483,1609589169
bc1q000a8d,bc1q000508,24.719160660254428,1609589816
bc1q000ab8,bc1q0005e1,1.4464700824770504,1609590421
bc1q0003fc,bc1q000eed,6.75178250089783,1609598454
bc1q000cd6,bc1q000c84,16.235587618639563,1609598735
bc1q000964,bc1q000018,8.809772595434241,1609601479
bc1q0008ea,bc1q000fec,0.11383924758970661,1609604994
bc1q0006a3,bc1q001368,0.17845253148260273,1609607440
bc1q0005c3,bc1q000735,0.011078765013862598,1609619278
bc1q000489,bc1q000ed1,0.005871559499915368,1609620639
bc1q00086c,bc1q000a89,10.14420802153789,1609629933
bc1q0009e3,bc1q000667,0.07609385710504332,1609631236
bc1q000261,bc1q00075e,726.0175429968801,1609633763
bc1q00035b,bc1q0010cf,37.389807872520954,1609635419
bc1q001114,bc1q0010b4,0.20976755564863261,1609646568
bc1q000442,bc1q0007cf,0.2630409108595469,1609647260
bc1q00071a,bc1q000525,0.6949672165124525,1609659348
bc1q000795,bc1q000e78,0.9539988304989993,1609674347
bc1q000280,bc1q00136e,17.370142190599278,1609681682
bc1q000d8e,bc1q00114a,1.3094489646170893,1609683299
bc1q00058e,bc1q0009e8,0.6673500607700265,1609684501
bc1q0007f7,bc1q0003e7,2.522556450651819,1609694112
bc1q0011e3,bc1q000e99,0.866994556561912,1609707091
bc1q000ec7,bc1q00018d,5.546351398486815,1609712236
bc1q0003a1,bc1q001165,0.31845471037640943,1609714778
bc1q000db5,bc1q000f87,0.7760433405916942,1609719066
bc1q000aee,bc1q000bbc,2.3399524806450303,1609726552
bc1q0000d4,bc1q000079,2.551002659314197,1609726700
bc1q000c7d,bc1q000d54,92.19493755709226,1609727655
bc1q000d89,bc1q0012f1,0.061433769024719594,1609728383
bc1q00049c,bc1q00018b,0.9701341792428181,1609730610
bc1q00073e,bc1q000bdb,6.0567678621368835,1609731798
bc1q0012e8,bc1q000c92,16.661352277119995,1609734594
bc1q000149,bc1q000066,26.30877533788229,1609741770
bc1q000bd1,bc1q0000c1,6.400072600476408,1609743905
bc1q000d79,bc1q000f63,25.619585426161052,1609750664
bc1q000bdb,bc1q001182,45.45688931442055,1609765184
bc1q0009f1,bc1q0000a6,29.01281195981922,1609772513
bc1q000adf,bc1q0005b2,0.024750880176151083,1609774610
bc1q0004d5,bc1q000783,1.4850911245014697,1609775942
bc1q000fbc,bc1q000ab3,11.754618288739625,1609778590
bc1q000a9e,bc1q0003b6,8.571228982799052,1609782581
bc1q0010ad,bc1q0007b4,0.3391572665172772,1609783931
bc1q001364,bc1q001110,0.4742070052291144,1609786047
bc1q00078e,bc1q000fb3,1.2622606671138352,1609808679
bc1q0000b9,bc1q0007ab,5.206042507415997,1609828510
bc1q0000a6,bc1q00087c,3.682837094683361,1609828658
bc1q000835,bc1q000bc4,2.548281142453352,1609829231
bc1q000a92,bc1q000cca,1.309739949695421,1609832255
bc1q00041f,bc1q000912,1.3501981964559628,1609834431
bc1q00136b,bc1q0008f1,16.71097990727038,1609836004
bc1q000e2e,bc1q000b84,1.3934285244807978,1609837452
bc1q000438,bc1q000aad,6.721044107140735,1609839897
bc1q0007ec,bc1q001352,5.565311665338912,1609845791
bc1q0009cb,bc1q000e33,19.679441030653926,1609848139
bc1q000ef7,bc1q00127c,3.3692717805700596,1609851074
bc1q000520,bc1q000c5c,0.41959649274279653,1609853429
bc1q000ba8,bc1q0006eb,3.950975849363472,1609870173
bc1q0001f8,bc1q000738,144.95770499499693,1609874221
bc1q000304,bc1q00032e,96.07412548905151,1609878439
bc1q0007c7,bc1q0003b9,3.622955802155049,1609879330
bc1q000fe4,bc1q001356,27.117836182299552,1609884370
bc1q00088d,bc1q00059a,3.6910539417851758,1609886569
bc1q000e84,bc1q001092,75.65959718755722,1609888982
bc1q001261,bc1q000cc1,1.617717331275038,1609896938
bc1q000724,bc1q0002e0,388.6516065220193,1609899793
bc1q0008b7,bc1q000f6f,3.963320501994095,1609904280
bc1q0007e1,bc1q000502,3.4248792432528687,1609905166
bc1q001083,bc1q000d73,1.6396340947333023,1609911375
bc1q00046a,bc1q00008a,0.8502857534639526,1609913733
bc1q0006b8,bc1q000864,29.770455246862706,1609926060
bc1q0001d0,bc1q00001b,3.8316742785282476,1609927565
bc1q00044e,bc1q000965,13.656655698105165,1609930396
bc1q000a64,bc1q001075,6.900685085968777,1609940924
bc1q000df7,bc1q000d95,0.8325331856652898,1609941068
bc1q000259,bc1q00059d,1.859113798508789,1609944298
bc1q000f09,bc1q0003e6,5.335764200691215,1609950161
bc1q0000a2,bc1q000b7b,0.8586852271360434,1609964034
bc1q000a31,bc1q000544,0.026356923375859695,1609968641
bc1q000291,bc1q0003c6,559.4212627525695,1609969000
bc1q000c84,bc1q000fdd,7.649140340173136,1609973191
bc1q001349,bc1q00106d,20.27426671477411,1609979015
bc1q000ec7,bc1q00012a,1.0195850121971137,1609980453
bc1q0008b3,bc1q0009c6,1.1836855346369481,1609989922
bc1q000c76,bc1q0010b4,2.5885618465166678,1609991714
bc1q0008fa,bc1q0007ec,3.5215827611239234,1609997186
bc1q0007ae,bc1q000a6f,0.06460626046343527,1610010395
bc1q0001e8,bc1q000869,282.54917563305315,1610012090
bc1q001291,bc1q00129a,0.025541670290182575,1610019523
bc1q0000a5,bc1q000de0,9.735822703623931,1610020326
bc1q00073f,bc1q0005c3,2.2068145988344394,1610021476
bc1q000d12,bc1q001099,1.0917280019459334,1610036090
bc1q001333,bc1q0010f3,2.109407574439172,1610036619
bc1q0002d1,bc1q0006b9,1.318377401283132,1610039039
bc1q0000c4,bc1q000c60,4.656288765018382,1610042945
bc1q0010ba,bc1q000015,12.265602501301549,1610043329
bc1q000056,bc1q0003d3,9.815000760289196,1610044102
bc1q00071b,bc1q00092b,0.1613848655357512,1610044367
bc1q000fd8,bc1q000937,4.5131500137175,1610045379
bc1q001120,bc1q0001b9,2.5286179894824725,1610045773
bc1q0002df,bc1q0012b7,0.6231314914617504,1610049643
bc1q000811,bc1q0002b7,1.2804756730038513,1610062780
bc1q000b7d,bc1q000616,0.5073400546471583,1610071442
bc1q00081a,bc1q001212,13.168778642036301,1610075887
bc1q001201,bc1q00031b,2.484381699090962,1610082764
bc1q0002d7,bc1q000118,56.129189330792386,1610083904
bc1q00077b,bc1q000d7f,303.5139947210087,1610088362
bc1q000b71,bc1q000fac,3.8018800303831966,1610091211
bc1q000e13,bc1q000acd,41.6604896823969,1610094133
bc1q0008d5,bc1q000ddf,0.09811903629843889,1610100725
bc1q0012ab,bc1q000098,58.537275012091,1610108626
bc1q0006a8,bc1q00106c,0.9109278716906034,1610108981
bc1q001193,bc1q00000a,0.7750610280244546,1610109608
bc1q001263,bc1q000430,6.68794731277299,1610110380
bc1q000be4,bc1q000d26,10.007809160302477,1610119759
bc1q000849,bc1q000985,7.235980111014917,1610120489
bc1q0005fa,bc1q000a15,26.147925992791528,1610121104
bc1q00088b,bc1q000c9d,0.13911590556587294,1610127735
bc1q00042d,bc1q001318,0.21921814548911753,1610129085
bc1q001107,bc1q000b40,26.398684224021377,1610136584
bc1q00055b,bc1q000ff2,4.574986729565279,1610142917
bc1q001297,bc1q000cea,3.6953163170216166,1610147847
bc1q000d4f,bc1q000669,0.9495737578821853,1610160793
bc1q0010ff,bc1q0011f5,0.045615077762570816,1610163532
bc1q000380,bc1q00109e,0.421979093298379,1610163737
bc1q000b58,bc1q0007a1,27.229707203567894,1610169580
bc1q000531,bc1q000b44,0.27123784486623903,1610170130
bc1q000b82,bc1q000492,10.455023127381319,1610170834
bc1q000b11,bc1q000aeb,33.16142264062407,1610175683
bc1q000b4d,bc1q001025,0.4326321733488514,1610189202
bc1q000dd4,bc1q000bfe,6.3520777148548735,1610191870
bc1q00006f,bc1q00089a,22.191781635974625,1610199335
bc1q00025c,bc1q000719,1.687319067214743,1610201861
bc1q000a2b,bc1q0006b2,0.04727140272431231,1610209518
bc1q00114e,bc1q000ab5,0.3315590103276578,1610218600
bc1q001376,bc1q0012fa,9.639146871149102,1610218777
bc1q000022,bc1q0005ac,0.7557873728292649,1610222781
bc1q000bc1,bc1q000b58,2.6775793580625655,1610244301
bc1q000b42,bc1q0007e1,35.39291552493946,1610246062
bc1q001315,bc1q0011b8,0.5824884636921612,1610255740
bc1q000789,bc1q0007e8,0.6092237724343821,1610257476
bc1q000460,bc1q000399,2.366289805922659,1610261835
bc1q00112e,bc1q000add,18.295864894837674,1610262595
bc1q00094d,bc1q001157,7.471492389925747,1610264937
bc1q000f21,bc1q000552,16.55759047423079,1610269663
bc1q000ded,bc1q0007f6,0.4059012234499453,1610281994
bc1q0009f5,bc1q000376,8.289376306511302,1610288569
bc1q000a3e,bc1q0000b0,0.9528022637852628,1610291302
bc1q0007f7,bc1q000cbf,3.0006929235353605,1610291965
bc1q0012cb,bc1q001122,0.06254985195129095,1610293969
bc1q000ec6,bc1q00060f,4.086896029052094,1610295537
bc1q0005de,bc1q000a63,0.2133256553168508,1610297128
bc1q000ca3,bc1q000bd5,4.847237129706561,1610297744
bc1q00000c,bc1q0009ef,0.33192555178358385,1610300912
bc1q0005a9,bc1q00051c,26.145704547992565,1610302341
bc1q000b8d,bc1q0011f0,13.16039716849207,1610314304
bc1q000cb4,bc1q0006a4,0.8972651293561025,1610323202
bc1q000ad9,bc1q000620,883.770594845893,1610331057
bc1q000b3f,bc1q0004cb,6.112321978859717,1610339550
bc1q0003fb,bc1q000cf7,1.597772989508418,1610340497
bc1q000233,bc1q000e02,0.43410213743976567,1610342214
bc1q000055,bc1q000de0,7.167731884605294,1610349738
bc1q000d73,bc1q000694,0.17585851582807488,1610352520
bc1q00107f,bc1q000869,72.84875606690343,1610356391
bc1q0011d3,bc1q0003d2,0.23341166047796336,1610360834
bc1q000c13,bc1q000df4,0.16715580466648072,1610360948
bc1q001338,bc1q0007eb,827.3329629660806,1610364841
bc1q00122b,bc1q0001d4,10.700223428912267,1610368325
bc1q0005a2,bc1q0006e2,105.58691580001953,1610371302
bc1q000fc6,bc1q000b8b,0.12064647185651535,1610377078
bc1q000506,bc1q000343,5.397733237459327,1610377441
bc1q000344,bc1q00064a,32.629752603278384,1610390956
bc1q000432,bc1q000425,3.05662639611631,1610392869
bc1q000afb,bc1q001352,1.4760820633419447,1610394867
bc1q000373,bc1q0007d2,13.842624607735326,1610406930
bc1q0005ff,bc1q001229,13.289724759909758,1610441439
bc1q000ca1,bc1q000208,5.344281082087791,1610445382
bc1q001333,bc1q000704,4.227949183696552,1610460559
bc1q000371,bc1q000651,2.6955238282215124,1610467556
bc1q0007e3,bc1q0004ad,1.407916498524317,1610469349
bc1q0001df,bc1q00094e,61.47762696592113,1610471347
bc1q000191,bc1q00115e,0.11677121357695647,1610473245
bc1q00122e,bc1q0010b4,0.2977891569569727,1610487798
bc1q000523,bc1q001308,0.7853440889288811,1610488227
bc1q000e98,bc1q0005ba,0.9108806658028639,1610489883
bc1q000ca0,bc1q000aaa,0.38674812259538754,1610490061
bc1q0006a0,bc1q000487,6.658125274862988,1610496383
bc1q000335,bc1q000b3a,1.897800861274371,1610497542
bc1q000750,bc1q000aca,0.24118888681669243,1610500205
bc1q000169,bc1q000b1a,2.3286533371437175,1610501299
bc1q0008bc,bc1q0007fc,0.46828729859739904,1610502671
bc1q001225,bc1q000dbe,0.8349416832602269,1610503370
bc1q000003,bc1q001182,0.5753423113769126,1610509307
bc1q000d98,bc1q00087d,4.1754712348384455,1610530679
bc1q000606,bc1q000e72,0.33826441425414844,1610538721
bc1q0000da,bc1q000bcd,125.51562054480605,1610540978
bc1q000357,bc1q00101e,0.6296295972511498,1610544947
bc1q0007bc,bc1q000a64,24.75865256098443,1610550342
bc1q001371,bc1q000b6e,12.459933056229591,1610554774
bc1q00009a,bc1q000faa,14.436154281692522,1610555010
bc1q000425,bc1q000994,44.66639317274397,1610556339
bc1q00038b,bc1q000eff,1.3518433338484146,1610561637
bc1q001382,bc1q0002a1,0.0504429420120883,1610562254
bc1q000e32,bc1q0012e1,2.1868967127002743,1610565524
bc1q000942,bc1q000f27,81.87081031422129,1610572561
bc1q000f22,bc1q000592,0.20734340225182443,1610585095
bc1q00014b,bc1q0002c7,175.58516317235,1610588754
bc1q0002c1,bc1q00053c,2.6348200141451583,1610593406
bc1q000e3f,bc1q000823,1.9791429226577861,1610605443
bc1q000d5c,bc1q000f28,1.1116264443266857,1610605528
bc1q000d59,bc1q000477,0.9315208454294203,1610605653
bc1q0011b3,bc1q0009a5,21.4588597457528,1610606280
bc1q00106c,bc1q001022,2.0494220646429957,1610607686
bc1q00085d,bc1q00079e,11.07706159306534,1610607706
bc1q000339,bc1q000de1,0.17111434945072987,1610610476
bc1q000fab,bc1q000e43,0.5118416972782546,1610615391
bc1q000dda,bc1q000b01,18.3252604968502,1610616432
bc1q000c91,bc1q0012d9,0.3395840540747562,1610617354
bc1q000147,bc1q0009b0,11.449973190874136,1610624703
bc1q0002a4,bc1q000c5d,0.3339077081919614,1610628484
bc1q0010a2,bc1q000965,7.260365964344942,1610628530
bc1q00069b,bc1q000c2b,140.33919543115167,1610633309
bc1q000789,bc1q0009aa,613.661043367758,1610633834
bc1q000047,bc1q000371,0.11814189272660995,1610638934
bc1q000467,bc1q000f65,2.663536418967455,1610641578
bc1q00004d,bc1q0008d4,5.186241334488372,1610653137
bc1q00130f,bc1q000e31,0.3040886793376155,1610654322
bc1q0006e6,bc1q001060,0.48081620380223833,1610661014
bc1q00122b,bc1q0011a2,1.5683505459712814,1610664583
bc1q00030c,bc1q0007be,18.04505846480635,1610666213
bc1q000549,bc1q000bed,5.97664954168467,1610667220
bc1q000725,bc1q000f74,0.1748007914680093,1610668813
bc1q00119b,bc1q0000a9,4.793794061120119,1610670865
bc1q000a4e,bc1q0000b8,6.51673758440787,1610672564
bc1q0010d9,bc1q0006ad,0.6721782279697035,1610672870
bc1q00049b,bc1q000345,10.874789893102284,1610682114
bc1q000a3b,bc1q00069b,10.47178455863244,1610689117
bc1q000ab0,bc1q000b3a,0.3253552914384528,1610689741
bc1q000cca,bc1q0010d7,1.024110854879637,1610696092
bc1q0004ad,bc1q0011eb,10.246414666067379,1610700302
bc1q000331,bc1q000fd0,0.5861872389736736,1610703741
bc1q00104c,bc1q0005fd,1.2272232886293268,1610707263
bc1q000b4b,bc1q00001c,1.7783212078454664,1610709596
bc1q000e5c,bc1q0005b0,0.05292331040847292,1610713634
bc1q00049d,bc1q0011ac,0.6180597674824712,1610714953
bc1q00042b,bc1q000768,29.47071470910085,1610727079
bc1q0000c8,bc1q000183,0.5272958532810867,1610741368
bc1q001203,bc1q00063b,23.853270042368205,1610742864
bc1q000f61,bc1q000c2e,3.6823766923014474,1610745823
bc1q0004fc,bc1q00007f,54.09403204277702,1610758067
bc1q000d9a,bc1q000899,0.25444775686263704,1610762998
bc1q001027,bc1q000bad,6.577546762097692,1610765268
bc1q000df9,bc1q000aef,2.316901253679471,1610765988
bc1q000f8b,bc1q000fab,13.76459817522203,1610767611
bc1q00099d,bc1q000458,2.659250733812384,1610770373
bc1q00020a,bc1q000a53,17.860865821831165,1610770679
bc1q000f37,bc1q000937,0.6233165732101119,1610775644
bc1q00079d,bc1q000ab3,1.5125958386628329,1610781706
bc1q0009a0,bc1q00137b,3.873772165418029,1610784152
bc1q001307,bc1q00106e,3.165580795664267,1610787536
bc1q000ba2,bc1q0005c2,8.760064458625495,1610790665
bc1q00053b,bc1q000759,0.6047464453203439,1610792845
bc1q000b77,bc1q000c40,5.499862172430938,1610795590
bc1q000c4f,bc1q00076a,0.20046354857039164,1610796697
bc1q00046d,bc1q00039f,9.943363902004927,1610797881
bc1q001097,bc1q00102e,30.0875825748303,1610805072
bc1q000b5c,bc1q000326,0.9046629000033171,1610805802
bc1q0007f8,bc1q000392,1.3219637159031734,1610807021
bc1q0011ef,bc1q000302,45.24312200025218,1610807632
bc1q00099f,bc1q00078f,0.00873462434157369,1610809492
bc1q000bb0,bc1q00063b,2.406544918700092,1610819392
bc1q000d7d,bc1q0001de,2.6560783826609367,1610821533
bc1q001006,bc1q000563,0.7498438115247736,1610824611
bc1q001033,bc1q000c88,5.074523997932234,1610846705
bc1q000f36,bc1q000d83,2.847461445181269,1610847410
bc1q000046,bc1q0008e7,0.24180593813545764,1610849857
bc1q0000a8,bc1q00035e,0.9569064792418389,1610853415
bc1q000519,bc1q00133a,1.565595137531556,1610857379
bc1q00052b,bc1q0003f6,4.786732780443794,1610867769
bc1q0002b0,bc1q000d47,3.049756947459878,1610867807
bc1q000c46,bc1q0005fa,0.518714131044618,1610868490
bc1q0003fc,bc1q0005e0,55.27657763900966,1610874361
bc1q000beb,bc1q000259,2.3742791767082956,1610881751
bc1q00107f,bc1q0008f3,2.8199396523465006,1610882544
bc1q0001c8,bc1q0004b6,3.1792768897799277,1610886206
bc1q00085d,bc1q000bbd,0.24338607388066658,1610887172
bc1q00063e,bc1q000c9e,7.224744736094399,1610889297
bc1q000033,bc1q000baa,3.5169950155265655,1610889733
bc1q000db8,bc1q001051,131.51703823005548,1610897286
bc1q001228,bc1q000d47,0.6105284157124714,1610908053
bc1q0002c8,bc1q000488,4.780736026417982,1610908845
bc1q00009e,bc1q000a9f,1.4701288936818162,1610914183
bc1q0010b5,bc1q000b8f,0.11039800461777971,1610915119
bc1q000555,bc1q00055d,2.320713101969603,1610915153
bc1q001122,bc1q000152,34.21080548733863,1610920492
bc1q000b2f,bc1q0008d1,1.7004212930219087,1610921226
bc1q000946,bc1q000d83,47.094563670322636,1610928357
bc1q000581,bc1q000d0e,11.526372288189302,1610935847
bc1q000aa1,bc1q0001f2,0.5061065875482267,1610940405
bc1q000cdc,bc1q001177,249.6720048603624,1610941038
bc1q001359,bc1q00039d,0.12014583372538806,1610941834
bc1q0001b7,bc1q000786,5.901915024221637,1610942992
bc1q000b6b,bc1q00015b,2.6455063000401497,1610946001
bc1q0002a7,bc1q00007b,3.248003766076277,1610975699
bc1q000a6d,bc1q000188,0.8063963357213557,1610977791
bc1q00098c,bc1q001018,1.049137273103256,1610981689
bc1q000dac,bc1q00093d,1.0556446857000037,1610985458
bc1q000403,bc1q0012be,76.69778972126042,1610999964
bc1q000904,bc1q000b56,4.7311016219755455,1611000205
bc1q001097,bc1q000824,32.835810770367246,1611000986
bc1q000a10,bc1q0010ba,1.4641382367114895,1611002658
bc1q0006c5,bc1q000141,0.10296410208728252,1611005054
bc1q000e6e,bc1q000c6c,6.063857437615278,1611026294
bc1q000db7,bc1q000165,0.5815006360703994,1611037449
bc1q000312,bc1q0008fa,3.0799848374188863,1611042272
bc1q0012dc,bc1q0011be,0.6540595339693439,1611043799
bc1q0005db,bc1q000b21,18.184075443032622,1611044362
bc1q000ec6,bc1q00072d,1.3333308980621494,1611046121
bc1q00055e,bc1q000111,39.80654142926308,1611046191
bc1q00133b,bc1q0003a8,5.9493036267685415,1611059335
bc1q000ef2,bc1q000f0c,0.8771679673829869,1611067772
bc1q000002,bc1q000559,0.7415311084433103,1611067830
bc1q00097d,bc1q0009c7,29.060587555149866,1611069370
bc1q00075d,bc1q000a79,33.53812931805753,1611072036
bc1q0004db,bc1q000e11,2.5148678800915247,1611073065
bc1q001349,bc1q0005c7,3.339699712520466,1611078862
bc1q000efd,bc1q000dd4,1.6055412569063545,1611082263
bc1q000278,bc1q001074,7.6369322024958315,1611089371
bc1q000725,bc1q001345,8.51041970788223,1611097313
bc1q0007eb,bc1q000812,6.796477607379607,1611098429
bc1q0011f6,bc1q000525,0.32551378009578114,1611101885
bc1q000563,bc1q000b29,1.0569939392819165,1611102527
bc1q00032a,bc1q0003b7,0.052148964691936,1611107683
bc1q001345,bc1q000fbc,2.1270632211609253,1611113310
bc1q000aaa,bc1q000d4f,6.181365608664927,1611114196
bc1q000c02,bc1q00127f,9.38239626530114,1611135582
bc1q000871,bc1q000264,4.277243427055525,1611137683
bc1q001217,bc1q000275,2.9556158551234253,1611143360
bc1q000ec6,bc1q0007ac,0.555977043845229,1611150558
bc1q000977,bc1q0007f7,3.030104288197629,1611159130
bc1q000881,bc1q000c4f,0.7223376161648256,1611159249
bc1q0004d3,bc1q000710,1.0532560803538078,1611163220
bc1q000c2a,bc1q000d11,18.03680888047388,1611163818
bc1q0011e8,bc1q000a05,3.747783327100474,1611168591
bc1q001310,bc1q0008f4,16.27573396886622,1611179766
bc1q000e9c,bc1q0009c3,1.3854242421960552,1611184685
bc1q000adb,bc1q000bd8,0.03586546991433542,1611185515
bc1q000b5b,bc1q000abd,5.743884275439163,1611185554
bc1q000f90,bc1q0007a5,4.30288971079437,1611191751
bc1q00040a,bc1q000226,3.042197951049758,1611202469
bc1q000d67,bc1q000612,3.1093480475639126,1611202921
bc1q00113a,bc1q000e8b,1.5799648459640878,1611206157
bc1q000dba,bc1q000348,3.245596851975997,1611206187
bc1q000bc2,bc1q0003ff,2.83210974685323,1611211641
bc1q000748,bc1q000656,0.3756513251115048,1611225173
bc1q000d46,bc1q00000b,36.3359209891724,1611225455
bc1q000c84,bc1q0002b6,80.56917683474855,1611232311
bc1q0012c1,bc1q001170,0.17197254588662936,1611233840
bc1q00034a,bc1q00118e,186.89189564643104,1611235654
bc1q000cfc,bc1q000ad4,2.20937522238485,1611236626
bc1q0008e0,bc1q000f8b,0.5561243487493887,1611258825
bc1q000888,bc1q00076e,59.036291017734115,1611264723
bc1q000e6f,bc1q000262,0.164110963507743,1611265258
bc1q0006c7,bc1q0002f6,0.04290014208510272,1611266023
bc1q000a18,bc1q0010a0,1.2479655032739592,1611267557
bc1q001235,bc1q000725,6.520477784148118,1611270692
bc1q000633,bc1q0001e8,48.77598002004974,1611280495
bc1q00087d,bc1q00069b,0.34471016849466246,1611286344
bc1q000537,bc1q000796,0.6636277304581499,1611292394
bc1q000e1a,bc1q0006dc,44.47752375447733,1611298151
bc1q000f6b,bc1q000c25,25.43200038367096,1611300501
bc1q0006a4,bc1q00109f,0.5853671684012153,1611300849
bc1q00115e,bc1q0009e4,32.182545137818444,1611302843
bc1q0011f5,bc1q0011a7,12.82474070170551,1611303756
bc1q000423,bc1q0003eb,6.696969220544999,1611308478
bc1q0012fa,bc1q00012a,0.7977027219997909,1611310803
bc1q000d9d,bc1q000ec8,4.553556432515822,1611313011
bc1q001248,bc1q000823,4.470264534983939,1611331850
bc1q0012ed,bc1q000d54,0.3445605717889245,1611338499
bc1q00112a,bc1q00107e,77.46302197625288,1611340618
bc1q000512,bc1q000f0c,28.936848274508048,1611341533
bc1q00068c,bc1q00126b,915.0930066164028,1611351817
bc1q000bf4,bc1q0007fe,6.925001417977013,1611370193
bc1q000137,bc1q0010e6,0.8382687657047984,1611378708
bc1q0003e9,bc1q000498,10.783147236482801,1611386384
bc1q000bcc,bc1q000480,0.724057525605394,1611391689
bc1q0008ef,bc1q00030a,0.013192483884685477,1611391836
bc1q0001fa,bc1q000f73,1.2882385147784072,1611393768
bc1q000fe9,bc1q000818,0.11542797557146194,1611399951
bc1q000ed9,bc1q0011d9,59.555778356180255,1611404804
bc1q000056,bc1q00132c,0.13795305804086408,1611408084
bc1q000b07,bc1q000544,2.412624927540836,1611410742
bc1q000a02,bc1q0006e0,0.07213896280771502,1611418648
bc1q000899,bc1q000847,0.3998225962105103,1611427368
bc1q00120d,bc1q001218,2.910387301732844,1611436384
bc1q000a42,bc1q00123e,35.707627655624215,1611448227
bc1q000b6f,bc1q000975,1.3065644174207096,1611457408
bc1q001318,bc1q001164,0.18843095559338977,1611470922
